10.3.120.2:OutBytes,192.168.1.120:InBytes,10.3.120.2:InPkts,192.168.1.120:OutPkts,10.3.120.2:InBytes,172.16.254.1:OutPkts,192.168.1.120:OutBytes,10.3.120.2:OutPkts,172.16.254.129:OutBytes,172.16.254.129:InPkts,172.16.254.1:OutBytes,192.168.1.120:InPkts,172.16.254.129:InBytes,172.16.254.1:InBytes,172.16.254.129:Conns,172.16.254.1:InPkts,10.3.120.2:Conns,172.16.254.129:OutPkts,172.16.254.1:Conns,192.168.1.120:Conns
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
84279,0,1090,0,72694,0,0,783,84279,1090,0,0,72694,0,157,0,157,783,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
116843,0,1510,0,100654,0,0,1085,116843,1510,0,0,100654,0,217,0,217,1085,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
149896,0,1935,0,128968,0,0,1391,149896,1935,0,0,128968,0,277,0,277,1391,0,0
