10.2.120.2:Conns,192.168.1.120:InBytes,172.16.254.40:OutPkts,192.168.1.120:OutPkts,172.16.254.40:OutBytes,10.2.120.2:OutBytes,172.16.254.1:OutPkts,192.168.1.120:OutBytes,10.2.120.2:InBytes,172.16.254.1:OutBytes,192.168.1.120:InPkts,172.16.254.1:InBytes,172.16.254.1:InPkts,172.16.254.40:Conns,172.16.254.40:InBytes,10.2.120.2:InPkts,172.16.254.40:InPkts,172.16.254.1:Conns,10.2.120.2:OutPkts,192.168.1.120:Conns
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
72,0,357,0,38523,38523,0,0,33272,0,0,0,0,72,33272,500,500,0,357,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
163,0,813,0,87533,87533,0,0,75379,0,0,0,0,163,75379,1133,1133,0,813,0
