10.3.120.9:OutPkts,10.2.120.3:Conns,192.168.1.120:InPkts,10.2.120.9:OutBytes,10.3.120.7:Conns,10.2.120.6:InBytes,10.2.120.2:InBytes,172.16.254.97:OutBytes,10.2.120.5:InPkts,10.2.120.3:InBytes,10.3.120.2:InBytes,10.3.120.6:OutBytes,10.3.120.8:Conns,172.16.254.1:InPkts,10.2.120.5:OutBytes,10.3.120.3:InPkts,172.16.254.97:Conns,10.2.120.7:InBytes,172.16.254.1:InBytes,10.3.120.7:OutPkts,10.2.120.5:InBytes,10.2.120.4:OutBytes,10.2.120.6:InPkts,10.2.120.4:InBytes,10.3.120.5:OutPkts,10.3.120.6:InBytes,10.3.120.6:InPkts,10.2.120.7:InPkts,10.3.120.6:Conns,10.2.120.4:InPkts,10.2.120.9:InPkts,10.2.120.3:InPkts,10.2.120.6:OutBytes,10.2.120.8:InPkts,10.2.120.8:InBytes,10.3.120.7:OutBytes,192.168.1.120:OutBytes,172.16.254.97:InBytes,10.3.120.9:InBytes,10.2.120.3:OutBytes,10.2.120.6:Conns,10.2.120.9:Conns,10.2.120.8:OutPkts,10.2.120.2:OutBytes,172.16.254.1:OutBytes,10.2.120.4:OutPkts,10.3.120.8:InBytes,10.2.120.5:Conns,172.16.254.97:InPkts,10.2.120.2:Conns,10.3.120.5:InBytes,10.2.120.7:Conns,10.3.120.2:InPkts,10.3.120.4:OutPkts,10.3.120.3:OutBytes,172.16.254.1:OutPkts,10.3.120.4:InBytes,10.3.120.9:OutBytes,192.168.1.120:InBytes,10.3.120.5:OutBytes,10.3.120.4:InPkts,10.3.120.7:InBytes,10.2.120.2:InPkts,10.2.120.5:OutPkts,172.16.254.97:OutPkts,10.2.120.7:OutPkts,10.3.120.3:InBytes,10.3.120.6:OutPkts,10.3.120.8:InPkts,192.168.1.120:Conns,192.168.1.120:OutPkts,10.3.120.2:Conns,10.3.120.4:Conns,10.2.120.3:OutPkts,172.16.254.1:Conns,10.3.120.9:InPkts,10.3.120.9:Conns,10.3.120.2:OutBytes,10.3.120.3:OutPkts,10.3.120.5:InPkts,10.3.120.7:InPkts,10.3.120.4:OutBytes,10.3.120.8:OutBytes,10.2.120.7:OutBytes,10.3.120.5:Conns,10.2.120.6:OutPkts,10.3.120.2:OutPkts,10.2.120.8:Conns,10.2.120.9:OutPkts,10.2.120.4:Conns,10.3.120.8:OutPkts,10.2.120.8:OutBytes,10.2.120.9:InBytes,10.3.120.3:Conns,10.2.120.2:OutPkts
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
528,108,0,56863,112,48137,49972,897748,722,47840,46999,52684,110,0,56086,730,1751,47066,0,536,48755,57507,714,49544,521,45812,679,699,104,735,725,710,56054,752,50618,57701,0,773913,48646,55608,109,112,550,58373,0,534,49007,111,11477,112,48614,106,696,479,57426,0,44879,56499,0,56269,663,49740,743,514,8351,506,49272,488,727,0,0,107,103,518,0,722,109,54699,534,721,739,51567,57158,54282,110,522,512,114,525,112,536,58972,49012,112,548
