172.16.254.28:OutPkts,192.168.1.120:InBytes,172.16.254.28:OutBytes,192.168.1.120:OutPkts,172.16.254.28:InPkts,10.2.120.2:OutBytes,172.16.254.1:OutPkts,192.168.1.120:OutBytes,172.16.254.28:InBytes,10.2.120.2:InBytes,172.16.254.1:OutBytes,192.168.1.120:InPkts,172.16.254.1:InBytes,172.16.254.1:InPkts,10.2.120.2:Conns,10.2.120.2:InPkts,172.16.254.1:Conns,10.2.120.2:OutPkts,172.16.254.28:Conns,192.168.1.120:Conns
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
815,0,87910,0,1138,87910,0,0,75732,75732,0,0,0,0,163,1138,0,815,163,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1116,0,120422,0,1558,120422,0,0,103632,103632,0,0,0,0,223,1558,0,1116,223,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
1416,0,152882,0,1978,152882,0,0,131532,131532,0,0,0,0,283,1978,0,1416,283,0
