192.168.1.120:InBytes,10.2.120.2:Conns,192.168.1.120:OutPkts,10.2.120.2:InPkts,172.16.254.148:Conns,172.16.254.1:OutPkts,192.168.1.120:OutBytes,172.16.254.148:OutBytes,172.16.254.148:InPkts,10.2.120.2:InBytes,10.2.120.2:OutBytes,172.16.254.1:OutBytes,192.168.1.120:InPkts,172.16.254.148:InBytes,172.16.254.1:InBytes,172.16.254.1:InPkts,172.16.254.148:OutPkts,10.2.120.2:OutPkts,172.16.254.1:Conns,192.168.1.120:Conns
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,110,0,766,110,0,0,59185,766,51052,59185,0,0,51052,0,0,549,549,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,200,0,1396,200,0,0,107979,1396,92992,107979,0,0,92992,0,0,1001,1001,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
0,290,0,2026,290,0,0,156825,2026,134932,156825,0,0,134932,0,0,1454,1454,0,0
