172.16.254.239:Conns,192.168.1.120:InBytes,10.2.120.2:Conns,192.168.1.120:OutPkts,10.2.120.2:InPkts,10.2.120.2:OutBytes,172.16.254.1:OutPkts,192.168.1.120:OutBytes,172.16.254.239:InPkts,172.16.254.239:OutBytes,172.16.254.239:OutPkts,172.16.254.239:InBytes,172.16.254.1:OutBytes,192.168.1.120:InPkts,172.16.254.1:InBytes,172.16.254.1:InPkts,10.2.120.2:InBytes,10.2.120.2:OutPkts,172.16.254.1:Conns,192.168.1.120:Conns
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
354,0,354,0,2475,191821,0,0,2475,191821,1776,164808,0,0,0,0,164808,1776,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
445,0,445,0,3110,240680,0,0,3110,240680,2229,207110,0,0,0,0,207110,2229,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
535,0,535,0,3740,289474,0,0,3740,289474,2681,249050,0,0,0,0,249050,2681,0,0
