10.3.120.2:InPkts,192.168.1.120:OutPkts,10.3.120.4:OutPkts,172.16.254.236:InPkts,10.2.120.4:InBytes,10.3.120.5:OutPkts,10.3.120.5:InPkts,10.2.120.3:Conns,192.168.1.120:InPkts,10.3.120.2:Conns,10.2.120.2:InBytes,10.3.120.4:Conns,10.2.120.3:OutPkts,172.16.254.1:Conns,10.3.120.4:InPkts,10.2.120.5:OutPkts,10.3.120.4:InBytes,10.2.120.5:InPkts,172.16.254.1:OutPkts,10.2.120.4:OutBytes,10.2.120.3:InBytes,10.2.120.3:InPkts,10.3.120.2:InBytes,10.3.120.3:OutPkts,192.168.1.120:InBytes,10.2.120.4:InPkts,10.2.120.5:OutBytes,192.168.1.120:OutBytes,10.3.120.5:OutBytes,10.3.120.4:OutBytes,10.3.120.3:InPkts,172.16.254.1:OutBytes,10.3.120.5:Conns,172.16.254.1:InBytes,10.3.120.2:OutPkts,172.16.254.236:OutBytes,172.16.254.236:OutPkts,172.16.254.236:InBytes,10.3.120.2:OutBytes,172.16.254.236:Conns,10.2.120.5:InBytes,10.2.120.2:OutBytes,10.2.120.4:Conns,10.2.120.2:InPkts,10.3.120.3:OutBytes,10.2.120.5:Conns,10.2.120.4:OutPkts,10.2.120.3:OutBytes,10.2.120.2:Conns,10.3.120.5:InBytes,172.16.254.1:InPkts,10.3.120.3:InBytes,10.3.120.3:Conns,10.2.120.2:OutPkts,192.168.1.120:Conns
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
645,0,416,5010,42722,468,650,122,0,122,44896,113,469,0,578,456,41582,630,0,41048,45828,642,45984,461,0,596,43789,0,45267,39685,641,0,123,0,463,348454,3629,358040,44734,957,45000,44134,115,628,44554,120,433,45243,120,46252,0,45776,122,463,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
936,0,642,7201,64142,638,870,174,0,174,63830,167,691,0,876,659,62586,892,0,63569,66004,928,66420,667,0,902,63029,0,60946,61367,901,0,165,0,686,509352,5316,512866,66225,1357,63622,63808,169,896,63999,169,665,66409,169,62070,0,64192,170,668,0
